6, 12, pa1-unknown-i-empivot.txt
  242.68,   226.67,   203.18
  292.09,   241.29,   196.67
  341.05,   255.78,   189.93
  245.62,   201.42,   171.37
  295.31,   216.44,   165.08
  344.59,   231.39,   158.60
  230.41,   232.96,   168.66
  276.14,   252.60,   153.99
  321.44,   272.14,   139.01
  250.30,   204.83,   189.64
  296.09,   224.53,   175.12
  341.45,   244.19,   160.36
  192.29,   242.82,   161.77
  199.55,   291.37,   147.16
  206.71,   339.85,   132.08
  210.89,   252.44,   196.63
  217.87,   300.92,   182.10
  224.74,   349.34,   167.06
  140.51,   205.82,   197.48
   98.33,   228.13,   208.71
   57.54,   249.06,   219.43
  161.74,   238.39,   212.67
  119.19,   260.67,   224.08
   77.63,   281.80,   235.06
  143.38,   215.59,   184.12
  106.26,   247.65,   177.37
   70.16,   278.92,   169.88
  169.33,   247.66,   190.38
  131.83,   279.85,   183.86
   95.08,   311.31,   176.72
  159.16,   182.89,   154.07
  137.80,   181.59,   108.15
  118.90,   180.61,    61.77
  184.11,   213.32,   142.74
  162.86,   211.26,    96.58
  144.34,   208.73,    49.51
  180.44,   243.50,   222.65
  180.77,   275.59,   260.86
  181.13,   306.56,   298.96
  208.52,   221.02,   241.20
  208.69,   252.93,   279.14
  208.88,   283.77,   317.05
  156.90,   201.41,   231.63
  127.21,   221.64,   265.36
   98.16,   240.95,   299.45
  171.09,   238.82,   222.82
  141.26,   258.92,   256.43
  112.04,   278.19,   290.19
  223.22,   218.69,   151.63
  256.77,   248.42,   126.39
  290.10,   277.84,   100.63
  232.47,   239.50,   185.78
  265.58,   269.42,   160.68
  298.40,   299.07,   135.05
  142.15,   196.65,   208.10
  100.20,   211.10,   228.77
   59.65,   224.14,   249.47
  160.55,   231.92,   220.47
  118.28,   246.28,   241.19
   77.05,   259.50,   261.91
  231.69,   229.17,   222.38
  261.78,   241.81,   260.48
  291.53,   253.55,   298.24
  217.79,   196.77,   242.07
  248.01,   209.61,   280.17
  277.90,   221.59,   317.95
  179.08,   232.05,   154.10
  184.55,   259.91,   112.79
  190.81,   286.51,    70.51
  219.21,   223.52,   151.81
  224.49,   251.35,   110.44
  230.54,   277.84,    67.96
