8, 8, 27, 125, pa2-debug-e-calreadings.txt
   -0.38,    14.93, -1499.93
   -0.34,    13.44, -1349.93
   -0.82,   164.92, -1498.43
   -0.78,   163.43, -1348.44
  149.62,    15.37, -1499.96
  149.66,    13.88, -1349.97
  149.18,   165.37, -1498.47
  149.22,   163.87, -1348.47
   99.76,   114.79, -1399.13
   94.42,   119.30, -1149.22
  101.70,   364.74, -1403.59
   96.36,   369.25, -1153.69
  349.69,   112.95, -1393.76
  344.36,   117.46, -1143.85
  351.63,   362.90, -1398.23
  346.30,   367.41, -1148.32
   99.83,   101.59,   101.90
   97.20,   104.43,   226.37
   95.70,   106.56,   350.26
  102.50,   226.26,    96.73
  100.56,   226.89,   219.97
   93.52,   232.32,   345.19
  104.41,   349.20,    87.88
  105.09,   351.02,   214.86
   96.89,   358.84,   341.47
  221.78,    95.74,   103.61
  219.78,    99.55,   228.83
  219.68,   105.40,   356.44
  224.62,   222.32,    98.84
  222.52,   224.21,   223.15
  217.79,   231.62,   348.88
  229.68,   351.44,    88.54
  229.44,   351.90,   216.19
  219.48,   356.26,   343.17
  346.49,    94.36,   105.31
  344.76,   100.53,   227.90
  344.43,   107.72,   354.35
  349.36,   218.72,    99.99
  346.48,   224.98,   223.71
  346.06,   233.31,   348.43
  352.79,   347.81,    94.85
  349.60,   349.07,   220.76
  346.05,   354.46,   345.46
    9.41,    -5.05, -1499.96
    8.47,    -4.54, -1349.97
    8.22,   144.95, -1500.47
    7.28,   145.45, -1350.48
  159.40,    -3.86, -1499.03
  158.46,    -3.35, -1349.03
  158.22,   146.14, -1499.54
  157.27,   146.64, -1349.54
  106.46,    94.63, -1272.75
  111.48,   101.09, -1022.89
  111.46,   344.49, -1279.31
  116.48,   350.95, -1029.44
  356.36,    89.50, -1277.64
  361.38,    95.95, -1027.77
  361.36,   339.36, -1284.20
  366.38,   345.82, -1034.33
   98.72,    98.51,   228.77
  103.63,    99.72,   353.29
  106.92,   101.84,   479.65
  103.87,   220.86,   222.96
  102.79,   225.37,   348.46
  104.45,   229.70,   475.67
  110.87,   345.28,   218.18
  107.89,   351.89,   344.76
  107.06,   356.99,   470.48
  221.44,    91.47,   224.97
  227.43,    96.34,   352.75
  231.46,   100.85,   479.92
  225.80,   215.81,   220.13
  227.72,   222.75,   345.71
  230.58,   227.67,   472.41
  234.77,   343.41,   213.82
