8,8,pa1-unknown-j-OUTPUT1.txt
195.851,201.107,209.871
400.521,402.811,-1309.02
208.638,209.642,209.447
207.883,209.49,334.445
207.127,209.338,459.443
205.105,334.592,209.578
204.35,334.44,334.575
203.594,334.288,459.573
201.572,459.542,209.708
200.817,459.39,334.706
200.061,459.238,459.704
333.586,213.174,210.207
332.83,213.023,335.204
332.075,212.871,460.202
330.053,338.124,210.337
329.298,337.972,335.335
328.542,337.821,460.333
326.52,463.074,210.468
325.765,462.922,335.466
325.009,462.771,460.463
458.534,216.707,210.966
457.778,216.555,335.964
457.023,216.403,460.962
455.001,341.657,211.097
454.245,341.505,336.095
453.49,341.353,461.092
451.468,466.607,211.227
450.712,466.455,336.225
449.957,466.303,461.223
209.36,209.179,450.05
210.298,212.689,574.997
211.236,216.198,699.945
208.323,334.126,446.548
209.262,337.635,571.496
210.2,341.145,696.443
207.287,459.072,443.047
208.225,462.582,567.994
209.163,466.091,692.941
334.352,210.189,449.083
335.29,213.698,574.031
336.228,217.208,698.978
333.316,335.135,445.582
334.254,338.645,570.529
335.192,342.155,695.476
332.279,460.082,442.08
333.217,463.592,567.027
334.155,467.101,691.974
459.344,211.199,448.116
460.282,214.708,573.064
461.221,218.218,698.011
458.308,336.145,444.615
459.246,339.655,569.562
460.184,343.164,694.509
457.271,461.092,441.113
458.209,464.601,566.06
459.148,468.111,691.007
210.71,448.205,209.694
213.194,450.016,334.656
215.679,451.828,459.618
214.209,573.142,207.813
216.694,574.953,332.775
219.178,576.765,457.737
217.708,698.078,205.932
220.193,699.89,330.894
222.678,701.702,455.857
335.636,444.669,207.261
338.121,446.481,332.223
340.605,448.292,457.186
339.135,569.606,205.38
341.62,571.418,330.343
344.105,573.229,455.305
342.635,694.543,203.499
345.119,696.354,328.462
347.604,698.166,453.424
460.562,441.133,204.828
463.047,442.945,329.791
465.532,444.757,454.753
464.062,566.07,202.948
466.546,567.882,327.91
469.031,569.693,452.872
467.561,691.007,201.067
470.046,692.819,326.029
472.53,694.63,450.991
210.481,449.076,448.551
207.736,449.778,573.519
204.99,450.479,698.487
210.943,574.073,447.859
208.197,574.775,572.827
205.452,575.477,697.795
211.404,699.07,447.167
208.659,699.772,572.135
205.913,700.474,697.103
335.45,448.63,451.299
332.705,449.332,576.267
329.959,450.033,701.235
335.912,573.627,450.607
333.166,574.329,575.575
330.421,575.031,700.543
336.373,698.624,449.915
333.628,699.326,574.883
330.882,700.028,699.851
460.419,448.184,454.047
457.674,448.885,579.015
454.928,449.587,703.983
460.881,573.181,453.355
458.135,573.883,578.323
455.39,574.585,703.291
461.342,698.178,452.663
458.597,698.88,577.631
455.851,699.582,702.599
449.888,208.941,211.562
448.428,205.669,336.51
446.969,202.398,461.459
447.163,333.869,214.801
445.703,330.598,339.75
444.243,327.326,464.698
444.438,458.798,218.041
442.978,455.526,342.989
441.518,452.254,467.938
574.85,211.627,213.092
573.39,208.355,338.041
571.93,205.084,462.989
572.125,336.556,216.331
570.665,333.284,341.28
569.205,330.012,466.229
569.4,461.484,219.571
567.94,458.212,344.519
566.48,454.94,469.468
699.812,214.313,214.622
698.352,211.042,339.571
696.892,207.77,464.519
697.087,339.242,217.862
695.627,335.97,342.81
694.167,332.698,467.759
694.361,464.17,221.101
692.902,460.898,346.05
691.442,457.626,470.998
451.758,210.461,448.641
452.811,212.132,573.626
453.863,213.804,698.61
449.294,335.425,446.991
450.346,337.097,571.975
451.399,338.769,696.959
446.829,460.39,445.34
447.882,462.062,570.324
448.934,463.734,695.309
576.73,212.911,447.556
577.782,214.583,572.541
578.835,216.254,697.525
574.265,337.876,445.906
575.317,339.548,570.89
576.37,341.219,695.874
571.8,462.841,444.255
572.853,464.512,569.239
573.905,466.184,694.224
701.701,215.361,446.471
702.753,217.033,571.456
703.806,218.705,696.44
699.236,340.326,444.821
700.289,341.998,569.805
701.341,343.67,694.789
696.772,465.291,443.17
697.824,466.963,568.154
698.877,468.634,693.139
448.212,451.844,210.149
445.341,450.612,335.11
442.47,449.38,460.071
449.032,576.835,211.4
446.161,575.603,336.361
443.29,574.371,461.322
449.851,701.826,212.652
446.98,700.594,337.612
444.109,699.362,462.573
573.177,450.996,213.011
570.306,449.764,337.972
567.435,448.532,462.933
573.996,575.987,214.263
571.125,574.755,339.224
568.254,573.523,464.185
574.815,700.978,215.514
571.944,699.746,340.475
569.073,698.514,465.436
698.141,450.148,215.874
695.27,448.916,340.835
692.399,447.684,465.796
698.96,575.139,217.126
696.089,573.907,342.086
693.218,572.675,467.047
699.78,700.13,218.377
696.909,698.898,343.338
694.038,697.666,468.299
449.032,450.218,448.716
445.94,448.308,573.663
442.848,446.398,698.61
445.875,575.164,450.548
442.783,573.255,575.495
439.691,571.345,700.442
442.718,700.111,452.379
439.626,698.201,577.326
436.534,696.292,702.273
573.954,453.328,451.855
570.862,451.418,576.802
567.77,449.509,701.749
570.797,578.275,453.687
567.705,576.365,578.634
564.613,574.455,703.581
567.64,703.221,455.518
564.548,701.312,580.465
561.456,699.402,705.412
698.876,456.438,454.994
695.784,454.529,579.941
692.692,452.619,704.888
695.719,581.385,456.826
692.627,579.475,581.773
689.535,577.566,706.72
692.562,706.332,458.657
689.47,704.422,583.604
686.378,702.512,708.552
