16, 200, PA4-B-Debug-SampleReadingsTest.txt 0
  -60.54,   -63.04,   110.47
  -14.68,   -22.92,    56.80
  -55.84,    -8.31,   102.84
   32.93,   -37.85,    86.85
   22.55,   -72.74,    40.25
   -7.57,    -9.08,    35.68
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.07,   -44.18,   180.86
   -0.21,    -4.06,   127.20
  -41.37,    10.55,   173.23
   47.40,   -18.99,   157.25
   37.03,   -53.88,   110.65
    6.90,     9.78,   106.07
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.53,    -9.94,   121.99
   13.33,    30.18,    68.32
  -27.83,    44.79,   114.36
   60.94,    15.25,    98.37
   50.56,   -19.64,    51.78
   20.44,    44.02,    47.20
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.76,   -66.02,   104.83
  -14.89,   -25.90,    51.17
  -56.05,   -11.29,    97.20
   32.71,   -40.83,    81.21
   22.34,   -75.72,    34.62
   -7.79,   -12.06,    30.04
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.69,   -16.05,   138.87
   22.18,    24.07,    85.21
  -18.98,    38.68,   131.24
   69.78,     9.15,   115.25
   59.41,   -25.75,    68.66
   29.28,    37.91,    64.08
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.91,   -55.36,   119.16
  -26.05,   -15.24,    65.50
  -67.21,    -0.63,   111.53
   21.56,   -30.17,    95.54
   11.18,   -65.06,    48.95
  -18.94,    -1.40,    44.37
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.05,   -21.05,    97.53
   20.82,    19.08,    43.86
  -20.34,    33.69,    89.90
   68.42,     4.15,    73.91
   58.05,   -30.74,    27.31
   27.92,    32.91,    22.74
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.40,   -20.45,   181.11
   -5.54,    19.68,   127.44
  -46.70,    34.29,   173.48
   42.07,     4.75,   157.49
   31.70,   -30.14,   110.89
    1.57,    33.51,   106.32
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.24,   -39.03,   103.38
   10.62,     1.09,    49.72
  -30.54,    15.70,    95.75
   58.22,   -13.83,    79.76
   47.85,   -48.73,    33.17
   17.73,    14.93,    28.59
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -77.89,   -47.96,   118.94
  -32.03,    -7.84,    65.27
  -73.19,     6.77,   111.31
   15.58,   -22.76,    95.32
    5.20,   -57.66,    48.73
  -24.92,     6.00,    44.15
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -56.84,   -28.53,   171.15
  -10.98,    11.59,   117.48
  -52.14,    26.20,   163.52
   36.62,    -3.34,   147.53
   26.25,   -38.23,   100.93
   -3.88,    25.43,    96.36
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -58.49,   -29.67,    99.01
  -12.62,    10.46,    45.35
  -53.78,    25.07,    91.38
   34.98,    -4.47,    75.39
   24.61,   -39.36,    28.80
   -5.52,    24.29,    24.22
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.64,   -49.01,   104.80
   16.22,    -8.88,    51.14
  -24.94,     5.73,    97.17
   63.82,   -23.81,    81.18
   53.45,   -58.70,    34.59
   23.33,     4.95,    30.01
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.28,   -51.35,   108.29
   16.58,   -11.23,    54.63
  -24.58,     3.38,   100.66
   64.19,   -26.16,    84.67
   53.81,   -61.05,    38.08
   23.69,     2.61,    33.50
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.64,   -26.45,    97.77
   13.22,    13.67,    44.11
  -27.94,    28.28,    90.14
   60.83,    -1.26,    74.15
   50.45,   -36.15,    27.56
   20.33,    27.51,    22.98
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
   11.77,    -6.88,   -59.92
   29.72,    17.35,   -90.63
  -30.68,    15.53,   -86.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.90,   -31.51,   156.70
   21.97,     8.61,   103.04
  -19.19,    23.22,   149.07
   69.57,    -6.32,   133.08
   59.20,   -41.21,    86.49
   29.07,    22.45,    81.91
   -7.16,   -31.32,   -79.78
   14.07,     5.23,   -43.87
   25.23,     0.89,  -102.56
